layer_type,fp16,LR,d_model (encoder_embed_dim),d_ffn (encoder_ffn_embed_dim),n_heads (encoder_attention_heads),d_head (encoder_head_dim),n_layers (encoder_layers),d_model (decoder_embed_dim),d_ffn (decoder_ffn_embed_dim),n_heads (decoder_attention_heads),d_head (decoder_head_dim),n_layers (decoder_layers),Total Params (formula) (no bias or LayerNorm params),dropout,batch size (max-tokens),trainable params (fairseq log),application_id,experiment,BEST_BLEU_VAL_EPOCH_10,BEST_BLEU_VAL_EPOCH_20,BEST_BLEU_VAL_EPOCH_30,BEST_BLEU_VAL_EPOCH_120,BEST_LOSS_VAL_EPOCH_10,BEST_LOSS_VAL_EPOCH_20,BEST_LOSS_VAL_EPOCH_30,BEST_LOSS_VAL_EPOCH_120,BEST_LOSS_TRAIN_EPOCH_10,BEST_LOSS_TRAIN_EPOCH_20,BEST_LOSS_TRAIN_EPOCH_30,BEST_LOSS_TRAIN_EPOCH_-1,philly_compute_tim,epoch 1,epoch 2,epoch 3,epoch 4,epoch 30,Median
crs_--strategy_single_norm__k_256,fp16,0.000707,256,512,4,64,3,256,512,4,64,3,2265088,0.3,8192,runnumber_1,1583898264103_235360,d1eb696b,24.09000015,28.92000008,30.82999992,32.91999817,4.889999866,4.416999817,4.257999897,4.06099987,4.953999996,4.413000107,4.239999771,3.915999889,,26.027,25.688,25.488,25.645,26.24,25.688
crs_--strategy_single_norm__k_256,fp16,0.000707,256,512,4,64,4,256,512,4,64,4,2265088,0.3,8192,runnumber_0,1583898264103_235288,d1eb696b,25.04000092,29.82999992,31.63999939,33.70999908,4.741000175,4.31099987,4.152999878,3.973999977,5.044000149,4.348999977,4.137000084,3.767999887,,33.098,32.939,33.161,32.214,33.884,33.098
crs_--strategy_single_norm__k_256,fp16,0.000707,256,512,4,64,4,256,512,4,64,4,2265088,0.3,8192,runnumber_1,1583898264103_235346,d1eb696b,24.55999947,29.75,31.26000023,33.68999863,4.811999798,4.309000015,4.181000233,3.970000029,5.044000149,4.348999977,4.137000084,3.767999887,,33.831,33.211,33.154,33.339,32.905,33.211
crs_--strategy_single_norm__k_256,fp16,0.000707,256,512,4,64,5,256,512,4,64,5,2265088,0.3,8192,runnumber_0,1583898264103_235330,d1eb696b,26.12000084,30.36000061,31.85000038,34.22000122,4.677999973,4.231999874,4.110000134,3.923000097,4.914999962,4.249000072,4.045000076,3.664999962,,46.98,44.41,87.217,38.585,38.507,44.41
crs_--strategy_single_norm__k_256,fp16,0.000707,256,512,4,64,5,256,512,4,64,5,2265088,0.3,8192,runnumber_1,1583898264103_235320,d1eb696b,26.09000015,30.46999931,31.80999947,32.61999893,4.675000191,4.229000092,4.111000061,4.052000046,4.914000034,4.248000145,4.045000076,3.947999954,,41.551,40.129,39.598,37.64,38.94,39.598
crs_--strategy_single_norm__k_256,fp16,0.000707,256,512,4,64,6,256,512,4,64,6,2265088,0.3,8192,runnumber_0,1583898264103_235321,d1eb696b,26.23999977,30.87999916,32.15999985,34.63000107,4.644000053,4.203999996,4.083000183,3.895999908,4.90500021,4.222000122,3.999000072,3.585000038,,46.428,46.746,46.021,45.459,45.773,46.021
crs_--strategy_single_norm__k_256,fp16,0.000707,256,512,4,64,6,256,512,4,64,6,2265088,0.3,8192,runnumber_1,1583898264103_235342,d1eb696b,26.27000046,30.60000038,32.15000153,34.52000046,4.651000023,4.205999851,4.080999851,3.900000095,4.909999847,4.22300005,4.006000042,3.592000008,,56.438,52.438,100.684,47.736,48.459,52.438
crs_--strategy_single_norm__k_256,fp16,0.000707,256,512,4,64,7,256,512,4,64,7,2265088,0.3,8192,runnumber_0,1583898264103_235440,d1eb696b,25.57999992,30.69000053,32.16999817,34.75,4.663000107,4.18599987,4.061999798,3.887000084,4.923999786,4.197000027,3.970999956,3.53399992,,58.699,54.289,54.576,54.744,54.297,54.576
crs_--strategy_single_norm__k_256,fp16,0.000707,256,512,4,64,7,256,512,4,64,7,2265088,0.3,8192,runnumber_1,1583898264103_235356,d1eb696b,25.57999992,30.69000053,32.68999863,34.65000153,4.663000107,4.18599987,4.045000076,3.888999939,4.923999786,4.197000027,3.970999956,3.532999992,,55.04,56.747,55.916,57.547,52.526,55.916
crs_--strategy_single_norm__k_256,fp16,0.000707,256,512,4,64,8,256,512,4,64,8,2265088,0.3,8192,runnumber_0,1583898264103_235332,d1eb696b,26.26000023,31.07999992,33.06999969,35.09999847,4.578000069,4.159999847,4.022999763,3.871000051,4.794000149,4.138000011,3.917999983,3.470999956,,59.208,117.602,57.298,57.295,59.755,59.208
crs_--strategy_single_norm__k_256,fp16,0.000707,256,512,4,64,8,256,512,4,64,8,2265088,0.3,8192,runnumber_1,1583898264103_235361,d1eb696b,25.53000069,31.13999939,32.54000092,35.09000015,4.681000233,4.15899992,4.034999847,3.868999958,4.947000027,4.171000004,3.930000067,3.467999935,,59.494,57.931,58.033,58.029,57.927,58.029
crs_--strategy_single_norm__k_256,fp16,0.000707,256,512,4,64,9,256,512,4,64,9,2265088,0.3,8192,runnumber_0,1583898264103_235400,d1eb696b,24.96999931,31.07999992,32.56999969,34.95000076,4.706999779,4.164000034,4.03399992,3.868999958,4.991000175,4.176000118,3.920000076,3.424000025,,64.355,66.873,66.714,65.417,65.036,65.417
crs_--strategy_single_norm__k_256,fp16,0.000707,256,512,4,64,9,256,512,4,64,9,2265088,0.3,8192,runnumber_1,1583898264103_235373,d1eb696b,25.56999969,31.05999947,33,35,4.616000175,4.163000107,4.024000168,3.871000051,4.991000175,4.173999786,3.920000076,3.424999952,,66.456,65.482,65.3,65.387,64.003,65.387
crs_--strategy_single_norm__k_256,fp16,0.000707,256,512,4,64,10,256,512,4,64,10,2265088,0.3,8192,runnumber_0,1583898264103_235268,d1eb696b,24.37000084,31.17000008,32.72999954,35,4.737999916,4.149000168,4.014999866,3.867000103,5.013999939,4.150000095,3.885999918,3.375999928,,,,,,,
crs_--strategy_single_norm__k_256,fp16,0.000707,256,512,4,64,10,256,512,4,64,10,2265088,0.3,8192,runnumber_1,1583898264103_235402,d1eb696b,24.37000084,31.17000008,32.72999954,35,4.737999916,4.149000168,4.014999866,3.867000103,5.013999939,4.150000095,3.885999918,3.375999928,,73.168,70.114,70.067,70.538,70.445,70.445
crs_--strategy_single_norm__k_256,fp16,0.000707,256,512,4,64,20,256,512,4,64,20,2265088,0.3,8192,runnumber_0,1583898264103_235430,d1eb696b,19.26000023,29.76000023,32.02999878,34.29999924,5.083000183,4.217000008,4.02699995,3.915999889,5.356999874,4.186999798,3.809999943,3.040999889,,144.172,142.195,142.393,142.735,138.675,142.393
crs_--strategy_single_norm__k_256,fp16,0.000707,256,512,4,64,20,256,512,4,64,20,2265088,0.3,8192,runnumber_1,1583898264103_235312,d1eb696b,19.40999985,29.43000031,32.18999863,34.20999908,5.092999935,4.217000008,4.02699995,3.914000034,5.362999916,4.190999985,3.812000036,3.04399991,,144.027,136.344,138.704,136.858,136.612,136.858
crs_--strategy_single_norm__k_256,fp16,0.000707,256,512,4,64,30,256,512,4,64,30,2265088,0.3,8192,runnumber_0,1583898264103_235264,d1eb696b,15.88000011,27.98999977,31.02000046,33.20000076,5.326000214,4.302999973,4.083000183,3.99000001,5.581999779,4.232999802,3.799999952,2.832000017,,204.949,200.74,199.924,199.236,205.829,200.74
crs_--strategy_single_norm__k_256,fp16,0.000707,256,512,4,64,30,256,512,4,64,30,2265088,0.3,8192,runnumber_1,1583898264103_235410,d1eb696b,15.69999981,27.92000008,31.10000038,33,5.327000141,4.294000149,4.084000111,3.990999937,5.584000111,4.238999844,3.803999901,2.834000111,,207.637,201.723,199.873,199.268,200.612,200.612
crs_--strategy_single_norm__k_256,fp16,0.0005,512,1024,4,128,1,512,1024,4,128,1,4530176,0.3,8192,runnumber_0,1583898264103_235293,d1eb696b,24.76000023,27.46999931,28.67000008,30.18000031,4.955999851,4.697000027,4.579999924,4.489999771,4.883999825,4.472000122,4.31099987,3.957000017,,18.064,16.137,15.919,33.25,16.862,16.862
crs_--strategy_single_norm__k_256,fp16,0.0005,512,1024,4,128,1,512,1024,4,128,1,4530176,0.3,8192,runnumber_1,1583898264103_235380,d1eb696b,24.45999908,27.54999924,28.22999954,30.23999977,5.006000042,4.696000099,4.616000175,4.497000217,4.97300005,4.494999886,4.322000027,3.957999945,,15.766,15.132,15.044,15.082,15.213,15.132
crs_--strategy_single_norm__k_256,fp16,0.0005,512,1024,4,128,2,512,1024,4,128,2,4530176,0.3,8192,runnumber_0,1583898264103_235333,d1eb696b,26.71999931,29.95999908,30.82999992,33,4.701000214,4.366000175,4.269999981,4.129000187,4.701000214,4.160999775,3.96600008,3.538000107,,24.616,23.743,23.726,23.79,23.921,23.79
crs_--strategy_single_norm__k_256,fp16,0.0005,512,1024,4,128,2,512,1024,4,128,2,4530176,0.3,8192,runnumber_1,1583898264103_235276,d1eb696b,26.71999931,29.95999908,30.95999908,33,4.701000214,4.366000175,4.267000198,4.124000072,4.701000214,4.160999775,3.96600008,3.536999941,,24.562,23.982,23.612,23.756,23.936,23.936
crs_--strategy_single_norm__k_256,fp16,0.0005,512,1024,4,128,3,512,1024,4,128,3,4530176,0.3,8192,runnumber_0,1583898264103_235427,d1eb696b,27.80999947,30.98999977,32.65000153,33.61000061,4.532000065,4.215000153,4.093999863,4.046000004,4.538000107,3.960999966,3.74000001,3.296999931,,33.536,31.823,31.935,31.827,65.425,31.935
crs_--strategy_single_norm__k_256,fp16,0.0005,512,1024,4,128,3,512,1024,4,128,3,4530176,0.3,8192,runnumber_1,1583898264103_235439,d1eb696b,27.80999947,30.98999977,32.04000092,33.54999924,4.532000065,4.215000153,4.119999886,4.046000004,4.538000107,3.960999966,3.75,3.296999931,,33.243,32.085,32.206,32.01,32.082,32.085
crs_--strategy_single_norm__k_256,fp16,0.0005,512,1024,4,128,4,512,1024,4,128,4,4530176,0.3,8192,runnumber_0,1583898264103_235389,d1eb696b,28.61000061,31.54999924,32.84000015,34.02999878,4.449999809,4.125999928,4.058000088,3.996000051,4.449999809,3.848999977,3.627000093,3.131000042,,44.159,43.018,42.532,40.771,41.351,42.532
crs_--strategy_single_norm__k_256,fp16,0.0005,512,1024,4,128,4,512,1024,4,128,4,4530176,0.3,8192,runnumber_1,1583898264103_235273,d1eb696b,28.61000061,32.08000183,33.20999908,33.97000122,4.449999809,4.092999935,4.032999992,3.999000072,4.449999809,3.849999905,3.615999937,3.131000042,,41.602,42.109,40.121,41.623,40.244,41.602
crs_--strategy_single_norm__k_256,fp16,0.0005,512,1024,4,128,5,512,1024,4,128,5,4530176,0.3,8192,runnumber_0,1583898264103_235406,d1eb696b,28.27000046,32.11999893,33.20000076,34.06999969,4.401000023,4.072000027,4.015999794,3.982000113,4.368999958,3.765000105,3.536000013,2.997999907,,50.67,49.033,48.985,48.936,48.856,48.985
crs_--strategy_single_norm__k_256,fp16,0.0005,512,1024,4,128,5,512,1024,4,128,5,4530176,0.3,8192,runnumber_1,1583898264103_235350,d1eb696b,28.27000046,32.11999893,33.20000076,34.04000092,4.401000023,4.072000027,4.015999794,3.982000113,4.368999958,3.765000105,3.536000013,2.997999907,,49.957,48.755,49.254,49.433,48.785,49.254
crs_--strategy_single_norm__k_256,fp16,0.0005,512,1024,4,128,6,512,1024,4,128,6,4530176,0.3,8192,runnumber_0,1583898264103_235338,d1eb696b,28.87999916,32.31000137,33.58000183,34.22000122,4.364999771,4.039999962,3.99000001,3.982000113,4.34800005,3.713999987,3.479000092,2.891000032,,58.499,57.573,57.494,57.271,58.005,57.573
crs_--strategy_single_norm__k_256,fp16,0.0005,512,1024,4,128,6,512,1024,4,128,6,4530176,0.3,8192,runnumber_1,1583898264103_235336,d1eb696b,28.96999931,32.22000122,33.40999985,34.15000153,4.364999771,4.044000149,3.99000001,3.977999926,4.349999905,3.71600008,3.467999935,2.890000105,,61.517,58.705,62.742,62.115,63.923,62.115
crs_--strategy_single_norm__k_256,fp16,0.0005,512,1024,4,128,7,512,1024,4,128,7,4530176,0.3,8192,runnumber_0,1583898264103_235424,d1eb696b,,,,,,,,,,,,,,281.028,275.377,274.474,271.885,,274.9255
crs_--strategy_single_norm__k_256,fp16,0.0005,512,1024,4,128,7,512,1024,4,128,7,4530176,0.3,8192,runnumber_1,1583898264103_235278,d1eb696b,29.18000031,32.47000122,33.47000122,33.93999863,4.303999901,4.027999878,3.982000113,3.976000071,4.173999786,3.621999979,3.385999918,2.790999889,,70.548,68.184,68.654,136.663,66.834,68.654
crs_--strategy_single_norm__k_256,fp16,0.0005,512,1024,4,128,8,512,1024,4,128,8,4530176,0.3,8192,runnumber_0,1583898264103_235416,d1eb696b,29.67000008,33.06999969,33.63999939,34.09999847,4.255000114,3.996000051,3.969000101,3.963999987,4.116000175,3.559999943,3.313999891,2.687999964,,78.356,76.118,75.831,76.072,76.282,76.118
crs_--strategy_single_norm__k_256,fp16,0.0005,512,1024,4,128,8,512,1024,4,128,8,4530176,0.3,8192,runnumber_1,1583898264103_235271,d1eb696b,29.39999962,32.86000061,33.70999908,34.11999893,4.262000084,4.000999928,3.967999935,3.964999914,4.227000237,3.595000029,3.332000017,2.687000036,,,,,,,
crs_--strategy_single_norm__k_256,fp16,0.0005,512,1024,4,128,9,512,1024,4,128,9,4530176,0.3,8192,runnumber_0,1583898264103_235354,d1eb696b,29.70000076,32.93000031,33.68999863,33.88000107,4.245999813,3.984999895,3.97300005,3.971999884,4.199999809,3.578999996,3.286000013,2.607000113,,83.806,84.934,84.559,83.95,82.284,83.95
crs_--strategy_single_norm__k_256,fp16,0.0005,512,1024,4,128,9,512,1024,4,128,9,4530176,0.3,8192,runnumber_1,1583898264103_235446,d1eb696b,30.11000061,33.04999924,33.72000122,33.91999817,4.206999779,3.984999895,3.963999987,3.963999987,4.09499979,3.525000095,3.269000053,2.605999947,,82.961,167.091,250.441,82.442,82.348,82.961
crs_--strategy_single_norm__k_256,fp16,0.0005,512,1024,4,128,10,512,1024,4,128,10,4530176,0.3,8192,runnumber_0,1583898264103_235417,d1eb696b,30.34000015,33.25,33.88000107,34,4.18200016,3.963999987,3.953999996,3.953999996,4.178999901,3.520999908,3.236999989,2.529999971,,93.114,185.751,92.551,90.689,90.64,92.551
crs_--strategy_single_norm__k_256,fp16,0.0005,512,1024,4,128,10,512,1024,4,128,10,4530176,0.3,8192,runnumber_1,1583898264103_235355,d1eb696b,29.29999924,33.09999847,33.74000168,33.91999817,4.227000237,3.969000101,3.963000059,3.963000059,4.177999973,3.520999908,3.236000061,2.529999971,,92.361,90.842,90.912,90.804,90.626,90.842
crs_--strategy_single_norm__k_256,fp16,0.0005,512,1024,4,128,20,512,1024,4,128,20,4530176,0.3,8192,runnumber_0,1583898264103_235378,d1eb696b,29.62999916,33.02999878,33.61000061,33.61000061,4.222000122,3.950999975,3.950999975,3.950999975,4.197000027,3.365999937,2.977999926,2.148999929,,182.516,180.102,179.73,179.763,174.392,179.763
crs_--strategy_single_norm__k_256,fp16,0.0005,512,1024,4,128,20,512,1024,4,128,20,4530176,0.3,8192,runnumber_1,1583898264103_235403,d1eb696b,29.62999916,33.02999878,33.45999908,33.45999908,4.222000122,3.950999975,3.950999975,3.950999975,4.197000027,3.365999937,2.977999926,2.150000095,,174.904,173.105,172.874,174.633,177.171,174.633
crs_--strategy_single_norm__k_256,fp16,0.0005,512,1024,4,128,30,512,1024,4,128,30,4530176,0.3,8192,runnumber_0,1583898264103_235349,d1eb696b,27.62999916,32.40000153,32.86999893,32.86999893,4.342999935,3.987999916,3.987999916,3.987999916,4.396999836,3.381000042,2.901000023,2.032999992,,264.423,260.55,261.949,270.11,261.399,261.949
crs_--strategy_single_norm__k_256,fp16,0.0005,512,1024,4,128,30,512,1024,4,128,30,4530176,0.3,8192,runnumber_1,1583898264103_235284,d1eb696b,27.44000053,32.36000061,32.83000183,32.83000183,4.343999863,3.983999968,3.983999968,3.983999968,4.218999863,3.319000006,2.865999937,2.03399992,,,,,,,
crs_--strategy_single_norm__k_64,fp16,0.00035355,1024,2048,4,256,1,1024,2048,4,256,1,36823040,0.3,2048,runnumber_0,1583898264103_235494,9f0416af,26.13999939,28.88999939,29.32999992,30.06999969,4.855000019,4.629000187,4.604000092,4.592999935,4.630000114,4.085000038,3.865999937,3.34800005,,38.725,82.406,41.68,42.987,41.613,41.68
crs_--strategy_single_norm__k_64,fp16,0.00035355,1024,2048,4,256,1,1024,2048,4,256,1,36823040,0.3,2048,runnumber_1,1583898264103_235513,9f0416af,25.67000008,28.60000038,29.46999931,30.12000084,4.893000126,4.645999908,4.596000195,4.590000153,4.630000114,4.083000183,3.864000082,3.346999884,,39.153,38.481,38.117,38.026,37.939,38.117
crs_--strategy_single_norm__k_64,fp16,0.00035355,1024,2048,4,256,2,1024,2048,4,256,2,57794560,0.3,2048,runnumber_0,1583898264103_235545,9f0416af,28.29000092,31.29999924,31.93000031,32.00999832,4.599999905,4.333000183,4.304999828,4.304999828,4.318999767,3.750999928,3.489000082,2.900000095,,62.941,61.372,62.22,61.884,66.602,62.22
crs_--strategy_single_norm__k_64,fp16,0.00035355,1024,2048,4,256,2,1024,2048,4,256,2,57794560,0.3,2048,runnumber_1,1583898264103_235500,9f0416af,28.35000038,31.28000069,31.79000092,32.06999969,4.550000191,4.330999851,4.297999859,4.297999859,4.320000172,3.752000093,3.507999897,2.901000023,,61.906,60.699,60.902,60.637,65.254,60.902
crs_--strategy_single_norm__k_64,fp16,0.00035355,1024,2048,4,256,3,1024,2048,4,256,3,78766080,0.3,2048,runnumber_0,1583898264103_235498,9f0416af,29.38999939,32.11999893,32.5,32.68000031,4.383999825,4.198999882,4.195000172,4.195000172,4.144999981,3.548000097,3.279999971,2.61500001,,85.497,85.867,85.779,84.865,85.264,85.497
crs_--strategy_single_norm__k_64,fp16,0.00035355,1024,2048,4,256,3,1024,2048,4,256,3,78766080,0.3,2048,runnumber_1,1583898264103_235521,9f0416af,29.38999939,32.15999985,32.65999985,32.65999985,4.383999825,4.198999882,4.197999954,4.197999954,4.144999981,3.549000025,3.279999971,2.61500001,,97.023,92.856,96.153,91.842,96.613,96.153
crs_--strategy_single_norm__k_64,fp16,0.00035355,1024,2048,4,256,4,1024,2048,4,256,4,99737600,0.3,2048,runnumber_0,1583898264103_235533,9f0416af,30.09000015,32.41999817,32.66999817,32.66999817,4.302999973,4.152999878,4.152999878,4.152999878,4.044000149,3.41899991,3.124000072,2.415999889,,108.83,108.834,219.154,108.838,114.66,108.838
crs_--strategy_single_norm__k_64,fp16,0.00035355,1024,2048,4,256,4,1024,2048,4,256,4,99737600,0.3,2048,runnumber_1,1583898264103_235497,9f0416af,30.25,32.40999985,32.65999985,32.65999985,4.289999962,4.156000137,4.150000095,4.150000095,4.044000149,3.381000042,3.101000071,2.417000055,,108.034,107.456,107.711,108.423,113.635,108.034
crs_--strategy_single_norm__k_64,fp16,0.00035355,1024,2048,4,256,5,1024,2048,4,256,5,120709120,0.3,2048,runnumber_0,1583898264103_235514,9f0416af,30.11000061,32.65999985,32.68000031,32.68000031,4.251999855,4.105999947,4.105999947,4.105999947,3.861999989,3.266000032,2.967999935,2.282000065,,133.985,133.54,130.933,131.768,132.986,132.986
crs_--strategy_single_norm__k_64,fp16,0.00035355,1024,2048,4,256,5,1024,2048,4,256,5,120709120,0.3,2048,runnumber_1,1583898264103_235502,9f0416af,30.11000061,32.66999817,32.66999817,32.66999817,4.25,4.105999947,4.105999947,4.105999947,3.861999989,3.266000032,2.967999935,2.282000065,,133.921,131.408,131.593,131.165,139.273,131.593
crs_--strategy_single_norm__k_64,fp16,0.00035355,1024,2048,4,256,6,1024,2048,4,256,6,141680640,0.3,2048,runnumber_0,1583898264103_235534,9f0416af,30.93000031,32.61999893,32.70999908,32.70999908,4.19299984,4.098999977,4.098999977,4.098999977,3.897000074,3.220000029,2.890000105,2.190999985,,155.194,154.777,153.609,156.548,156.118,155.194
crs_--strategy_single_norm__k_64,fp16,0.00035355,1024,2048,4,256,6,1024,2048,4,256,6,141680640,0.3,2048,runnumber_1,1583898264103_235483,9f0416af,30.93000031,32.77999878,33.09000015,33.09000015,4.197000027,4.097000122,4.097000122,4.097000122,3.788000107,3.178999901,2.865999937,2.190999985,,154.645,153.375,153.618,153.077,160.289,153.618
crs_--strategy_single_norm__k_64,fp16,0.00035355,1024,2048,4,256,7,1024,2048,4,256,7,162652160,0.3,2048,runnumber_0,1583898264103_235477,9f0416af,31.42000008,33.13000107,33.13000107,33.13000107,4.144000053,4.045000076,4.045000076,4.045000076,3.819000006,3.127000093,2.785000086,2.114000082,,180.248,179.562,181.016,180.537,180.003,180.248
crs_--strategy_single_norm__k_64,fp16,0.00035355,1024,2048,4,256,7,1024,2048,4,256,7,162652160,0.3,2048,runnumber_1,1583898264103_235474,9f0416af,31.42000008,33.13000107,33.13000107,33.13000107,4.144000053,4.045000076,4.045000076,4.045000076,3.819000006,3.127000093,2.785000086,2.114000082,,185.022,183.666,183.2,184.654,181.072,183.666
crs_--strategy_single_norm__k_64,fp16,0.00035355,1024,2048,4,256,8,1024,2048,4,256,8,183623680,0.3,2048,runnumber_0,1583898264103_235556,9f0416af,31.23999977,33.29000092,33.29000092,33.29000092,4.146999836,4.053999901,4.053999901,4.053999901,3.796999931,3.076999903,2.717999935,2.065000057,,200.079,204.845,203.519,202.055,200.022,202.055
crs_--strategy_single_norm__k_64,fp16,0.00035355,1024,2048,4,256,8,1024,2048,4,256,8,183623680,0.3,2048,runnumber_1,1583898264103_235549,9f0416af,31.23999977,33.29000092,33.29000092,33.29000092,4.146999836,4.053999901,4.053999901,4.053999901,3.796999931,3.076999903,2.717999935,2.065000057,,203.586,201.868,202.227,202.193,196.155,202.193
crs_--strategy_single_norm__k_64,fp16,0.00035355,1024,2048,4,256,9,1024,2048,4,256,9,204595200,0.3,2048,runnumber_0,1583898264103_235509,9f0416af,31.07999992,32.84000015,32.84999847,32.84999847,4.143000126,4.043000221,4.043000221,4.043000221,3.822000027,3.015000105,2.663000107,2.025000095,,233.585,232.836,232.433,234.369,240.701,233.585
crs_--strategy_single_norm__k_64,fp16,0.00035355,1024,2048,4,256,9,1024,2048,4,256,9,204595200,0.3,2048,runnumber_1,1583898264103_235539,9f0416af,31.26000023,32.79999924,32.99000168,32.99000168,4.135000229,4.040999889,4.040999889,4.040999889,3.753999949,3.013999939,2.648999929,2.025000095,,235.112,230.562,453.208,221.783,223.117,230.562
crs_--strategy_single_norm__k_64,fp16,0.00035355,1024,2048,4,256,10,1024,2048,4,256,10,225566720,0.3,2048,runnumber_0,1583898264103_235515,9f0416af,,,,,,,,,,,,,,249.047,245.078,246.533,244.738,,245.8055
crs_--strategy_single_norm__k_64,fp16,0.00035355,1024,2048,4,256,10,1024,2048,4,256,10,225566720,0.3,2048,runnumber_1,1583898264103_235486,9f0416af,31.28000069,33.04000092,33.04000092,33.04000092,4.133999825,4.03000021,4.03000021,4.03000021,3.611999989,2.864000082,2.535000086,1.993000031,,245.16,503.336,257.996,256.395,252.917,256.395
crs_--strategy_single_norm__k_64,fp16,0.00035355,1024,2048,4,256,20,1024,2048,4,256,20,435281920,0.3,2048,runnumber_0,1583898264103_235526,9f0416af,32.15000153,32.65000153,32.65000153,32.65000153,4.039000034,4.012000084,4.012000084,4.012000084,3.503999949,2.573999882,2.223999977,1.866000056,,478.915,476.998,478.025,959.816,482.291,478.915
crs_--strategy_single_norm__k_64,fp16,0.00035355,1024,2048,4,256,20,1024,2048,4,256,20,435281920,0.3,2048,runnumber_1,1583898264103_235537,9f0416af,31.87999916,32.56999969,32.56999969,32.56999969,4.046000004,4.012000084,4.012000084,4.012000084,3.503000021,2.573999882,2.223999977,1.866000056,,481.806,480.219,480.914,977.371,491.477,481.806
crs_--strategy_single_norm__k_256,fp16,0.00035355,1024,2048,4,256,1,1024,2048,4,256,1,36823040,0.3,2048,runnumber_0,1583898264103_235554,9f0416af,26.43000031,29.27000046,29.86000061,30.45999908,4.846000195,4.631999969,4.584000111,4.584000111,4.611000061,4.065999985,3.845000029,3.309000015,,40.421,40.335,85.665,37.657,45.57,40.421
crs_--strategy_single_norm__k_256,fp16,0.00035355,1024,2048,4,256,1,1024,2048,4,256,1,36823040,0.3,2048,runnumber_1,1583898264103_235529,9f0416af,25.59000015,28.76000023,29.89999962,30.44000053,4.900000095,4.657000065,4.589000225,4.584000111,4.613999844,4.068999767,3.845999956,3.312000036,,38.182,37.311,38.066,37.949,38.595,38.066
crs_--strategy_single_norm__k_256,fp16,0.00035355,1024,2048,4,256,2,1024,2048,4,256,2,57794560,0.3,2048,runnumber_0,1583898264103_235555,9f0416af,,,,,,,,,,,,,,67.177,135.451,198.657,61.367,,101.314
crs_--strategy_single_norm__k_256,fp16,0.00035355,1024,2048,4,256,2,1024,2048,4,256,2,57794560,0.3,2048,runnumber_1,1583898264103_235492,9f0416af,28.65999985,31.26000023,32.00999832,32.22999954,4.538000107,4.31099987,4.296999931,4.296999931,4.296000004,3.724999905,3.479000092,2.86500001,,62.715,61.665,61.77,63.367,62.757,62.715
crs_--strategy_single_norm__k_256,fp16,0.00035355,1024,2048,4,256,3,1024,2048,4,256,3,78766080,0.3,2048,runnumber_0,1583898264103_235469,9f0416af,29.14999962,31.85000038,32.54000092,32.54000092,4.407999992,4.208000183,4.191999912,4.191999912,4.131000042,3.532000065,3.25999999,2.582999945,,90.764,89.223,90.757,90.07,89.888,90.07
crs_--strategy_single_norm__k_256,fp16,0.00035355,1024,2048,4,256,3,1024,2048,4,256,3,78766080,0.3,2048,runnumber_1,1583898264103_235519,9f0416af,29.31999969,31.94000053,32.40999985,32.40999985,4.395999908,4.205999851,4.197999954,4.197999954,4.028999805,3.494999886,3.239000082,2.582000017,,86.004,84.482,85.513,86.218,85.66,85.66
crs_--strategy_single_norm__k_256,fp16,0.00035355,1024,2048,4,256,4,1024,2048,4,256,4,99737600,0.3,2048,runnumber_0,1583898264103_235505,9f0416af,30.25,32.68000031,32.99000168,32.99000168,4.334000111,4.138000011,4.138000011,4.138000011,4.021999836,3.397000074,3.101000071,2.387000084,,113.971,113.146,222.63,108.682,108.547,113.146
crs_--strategy_single_norm__k_256,fp16,0.00035355,1024,2048,4,256,4,1024,2048,4,256,4,99737600,0.3,2048,runnumber_1,1583898264103_235528,9f0416af,30.30999947,32.66999817,32.88000107,32.90999985,4.28000021,4.139999866,4.139999866,4.139999866,4.019999981,3.395999908,3.101000071,2.388000011,,110.606,112.4,111.595,108.83,109.318,110.606
crs_--strategy_single_norm__k_256,fp16,0.00035355,1024,2048,4,256,5,1024,2048,4,256,5,120709120,0.3,2048,runnumber_0,1583898264103_235490,9f0416af,30.47999954,32.66999817,32.86000061,32.86000061,4.237999916,4.096000195,4.096000195,4.096000195,3.948999882,3.285000086,2.967999935,2.253999949,,134.871,135.353,137.68,137.996,131.983,135.353
crs_--strategy_single_norm__k_256,fp16,0.00035355,1024,2048,4,256,5,1024,2048,4,256,5,120709120,0.3,2048,runnumber_1,1583898264103_235473,9f0416af,30.47999954,32.66999817,32.86000061,32.86000061,4.237999916,4.096000195,4.096000195,4.096000195,3.948999882,3.285000086,2.967999935,2.253999949,,134.038,133.265,133.019,133.683,134.543,133.683
crs_--strategy_single_norm__k_256,fp16,0.00035355,1024,2048,4,256,6,1024,2048,4,256,6,141680640,0.3,2048,runnumber_0,1583898264103_235510,9f0416af,30.76000023,32.68999863,32.86999893,32.86999893,4.198999882,4.078000069,4.078000069,4.078000069,3.878999949,3.204999924,2.874000072,2.16899991,,164.827,161.22,315.782,473.844,163.728,164.827
